C:\Users\orouskha\Desktop\Thermal.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.701,70.713,70.762,70.834,70.919,71.004,71.064,71.101,71.125,71.125,71.076,70.992,70.907,70.858,70.895,71.028,71.197,71.391,71.572,71.729,71.897,72.078,72.283,72.487,72.715,72.943,73.206,73.493,73.768,73.995,74.138,74.173,74.173,74.126,74.042,73.947,73.828,73.708,73.613,73.529,73.457,73.41,73.362,73.326,73.29,73.278,73.278,73.302,73.314,73.338,73.338,73.314,73.29,73.266,73.242,73.23,73.218,73.206,73.194,73.182,73.17,73.158,73.134,73.099,73.075,73.051,73.051,73.063,73.087,73.099,73.11,73.11,73.099,73.087,73.087,73.075,73.063,73.051,73.051,73.051,73.051,73.051,73.063,73.087,73.099,73.11,73.087,73.027,72.979,72.931,72.919,72.943,72.991,73.039,73.087,73.134,73.17,73.206,73.242,73.254,73.266,73.278,73.278,73.278,73.278,73.278,73.278,73.278,73.278,73.278,73.278,73.278,73.278,73.266,73.254,73.23,73.206,73.182,73.146,73.099,73.063,73.027,73.027,73.051,73.087,73.122,73.158,73.17,73.182,73.194,73.194,73.194,73.194,73.194,73.182,73.182,73.17,73.17,73.17,73.194,73.206,73.23,73.254,73.266,73.29,73.314,73.338,73.374,73.41,73.445,73.457,73.457,73.445,73.434,73.41,73.398,73.374,73.362,73.362,73.374,73.386,73.398,73.386,73.362,73.35,73.326,73.326,73.35,73.374,73.386,73.386,73.374,73.362,73.338,73.302,73.278,73.254,73.242,73.254,73.278,73.314,73.338,73.338,73.314,73.278,73.254,73.23,73.23,73.242,73.254,73.266,73.29,73.314,73.35,73.374,73.386,73.41,73.422,73.422,73.41,73.398,73.398,73.41,73.434,73.469,73.493,73.493,73.481,73.445,73.422,73.386,73.35,73.314,73.278,73.242,73.218,73.206,73.206,73.23,73.29,73.35,73.398,73.434,73.434,73.422,73.41,73.398,73.386,73.374,73.362,73.362,73.362,73.374,73.386,73.386,73.398,73.41,73.422,73.434,73.457,73.469,73.469,73.445,73.386,73.326,73.266,73.218,73.194,73.182,73.17,73.17,73.17,73.182,73.194,73.206,73.23,73.254,73.278,73.302,73.338,73.362,73.386,73.41,73.434,73.445,73.422,73.338,73.206,73.015,72.763,72.475,72.114,71.68,71.137,70.386,69.436,68.446,67.462,66.647,66.003,65.455,64.994,64.594,64.269,64.018,63.842,63.754,63.742,63.792,63.905,64.106,64.357,64.619,64.869,65.007,65.032,65.019,64.994,64.994,65.044,65.106,65.181,65.281,65.418,65.567,65.754,65.99,66.288,66.585,66.845,67.006,67.03,67.055,67.08,67.203,67.438,67.684,67.905,68.041,68.065
70.701,70.713,70.762,70.834,70.919,70.992,71.052,71.101,71.113,71.125,71.076,70.992,70.919,70.871,70.907,71.04,71.197,71.391,71.572,71.729,71.909,72.09,72.295,72.499,72.727,72.955,73.218,73.505,73.768,73.995,74.138,74.173,74.173,74.126,74.042,73.935,73.828,73.708,73.613,73.529,73.469,73.41,73.362,73.326,73.302,73.278,73.278,73.302,73.314,73.338,73.338,73.314,73.29,73.266,73.242,73.23,73.218,73.206,73.194,73.182,73.17,73.146,73.122,73.099,73.075,73.051,73.051,73.063,73.075,73.099,73.11,73.099,73.099,73.087,73.075,73.063,73.063,73.051,73.039,73.039,73.039,73.051,73.063,73.075,73.087,73.099,73.075,73.027,72.967,72.931,72.919,72.943,72.979,73.027,73.075,73.122,73.17,73.206,73.23,73.242,73.254,73.266,73.266,73.266,73.266,73.266,73.266,73.266,73.266,73.266,73.266,73.266,73.266,73.254,73.242,73.23,73.206,73.17,73.134,73.087,73.051,73.027,73.027,73.051,73.075,73.11,73.146,73.158,73.17,73.182,73.182,73.182,73.182,73.182,73.182,73.17,73.158,73.158,73.17,73.182,73.206,73.23,73.254,73.266,73.29,73.302,73.338,73.374,73.41,73.445,73.457,73.445,73.445,73.422,73.41,73.386,73.374,73.362,73.362,73.374,73.374,73.386,73.386,73.362,73.338,73.326,73.326,73.338,73.362,73.386,73.386,73.374,73.35,73.326,73.302,73.278,73.254,73.242,73.242,73.278,73.302,73.338,73.338,73.314,73.278,73.242,73.23,73.23,73.23,73.254,73.266,73.29,73.314,73.338,73.362,73.386,73.398,73.41,73.41,73.41,73.398,73.386,73.398,73.434,73.457,73.481,73.493,73.469,73.445,73.41,73.374,73.338,73.302,73.278,73.242,73.218,73.206,73.206,73.23,73.29,73.35,73.398,73.434,73.434,73.422,73.41,73.386,73.374,73.374,73.362,73.362,73.362,73.362,73.374,73.386,73.398,73.41,73.41,73.434,73.445,73.457,73.457,73.434,73.374,73.314,73.254,73.206,73.182,73.17,73.17,73.158,73.17,73.182,73.194,73.206,73.23,73.242,73.266,73.302,73.326,73.35,73.374,73.41,73.434,73.445,73.41,73.338,73.206,73.027,72.787,72.499,72.15,71.717,71.185,70.446,69.51,68.531,67.561,66.734,66.089,65.53,65.057,64.644,64.306,64.056,63.867,63.767,63.754,63.805,63.918,64.106,64.357,64.619,64.869,65.007,65.032,65.019,64.994,64.994,65.044,65.094,65.181,65.281,65.406,65.567,65.742,65.99,66.288,66.585,66.845,66.993,67.03,67.043,67.067,67.203,67.438,67.684,67.905,68.041,68.065
70.701,70.713,70.749,70.822,70.895,70.967,71.028,71.064,71.101,71.101,71.076,71.016,70.967,70.931,70.967,71.076,71.209,71.379,71.548,71.729,71.909,72.114,72.331,72.559,72.799,73.039,73.29,73.565,73.804,74.007,74.126,74.161,74.15,74.102,74.018,73.923,73.816,73.696,73.601,73.529,73.469,73.422,73.374,73.338,73.314,73.29,73.29,73.302,73.314,73.326,73.314,73.29,73.266,73.242,73.218,73.206,73.194,73.182,73.17,73.158,73.146,73.122,73.11,73.087,73.063,73.039,73.039,73.051,73.063,73.075,73.087,73.087,73.075,73.063,73.051,73.039,73.027,73.027,73.015,73.015,73.003,73.015,73.015,73.039,73.051,73.063,73.039,73.003,72.955,72.919,72.907,72.931,72.967,73.003,73.051,73.087,73.122,73.158,73.182,73.194,73.206,73.218,73.218,73.218,73.218,73.218,73.218,73.218,73.218,73.218,73.218,73.218,73.218,73.206,73.194,73.182,73.158,73.134,73.099,73.051,73.015,72.991,72.979,73.003,73.039,73.075,73.099,73.122,73.122,73.134,73.134,73.146,73.146,73.146,73.146,73.146,73.146,73.146,73.158,73.182,73.206,73.242,73.254,73.266,73.29,73.302,73.326,73.362,73.398,73.422,73.434,73.434,73.422,73.398,73.386,73.374,73.35,73.338,73.338,73.35,73.362,73.362,73.362,73.35,73.326,73.314,73.314,73.326,73.35,73.374,73.374,73.362,73.338,73.314,73.29,73.266,73.242,73.218,73.23,73.254,73.278,73.302,73.302,73.29,73.254,73.23,73.218,73.218,73.23,73.242,73.254,73.278,73.302,73.326,73.35,73.362,73.386,73.398,73.398,73.386,73.386,73.374,73.386,73.41,73.422,73.445,73.445,73.422,73.41,73.374,73.35,73.314,73.29,73.254,73.23,73.218,73.206,73.206,73.23,73.29,73.35,73.398,73.422,73.41,73.398,73.374,73.35,73.338,73.338,73.326,73.338,73.338,73.35,73.362,73.374,73.386,73.386,73.398,73.41,73.422,73.422,73.422,73.398,73.338,73.278,73.218,73.182,73.158,73.146,73.146,73.146,73.146,73.158,73.17,73.194,73.206,73.23,73.254,73.278,73.314,73.338,73.362,73.398,73.422,73.422,73.41,73.338,73.23,73.075,72.871,72.619,72.319,71.933,71.439,70.737,69.851,68.911,67.967,67.129,66.437,65.829,65.294,64.832,64.457,64.169,63.955,63.83,63.792,63.83,63.93,64.106,64.357,64.607,64.857,64.982,65.007,65.007,64.982,64.982,65.019,65.082,65.156,65.256,65.381,65.53,65.717,65.965,66.263,66.561,66.82,66.981,67.018,67.03,67.055,67.191,67.425,67.672,67.893,68.028,68.053
70.701,70.701,70.737,70.798,70.871,70.931,70.992,71.028,71.052,71.076,71.076,71.052,71.04,71.04,71.076,71.137,71.234,71.367,71.524,71.717,71.921,72.15,72.403,72.655,72.919,73.17,73.422,73.661,73.863,74.03,74.126,74.138,74.114,74.054,73.983,73.887,73.792,73.696,73.601,73.541,73.481,73.434,73.386,73.362,73.326,73.314,73.302,73.302,73.302,73.302,73.29,73.266,73.23,73.206,73.182,73.158,73.146,73.134,73.122,73.11,73.099,73.087,73.075,73.051,73.039,73.015,73.015,73.027,73.027,73.039,73.051,73.039,73.039,73.027,73.015,73.003,72.991,72.979,72.967,72.955,72.943,72.943,72.955,72.967,72.979,72.991,72.979,72.955,72.919,72.895,72.895,72.907,72.931,72.967,72.991,73.027,73.051,73.075,73.099,73.11,73.122,73.122,73.134,73.134,73.146,73.146,73.146,73.134,73.134,73.134,73.134,73.122,73.122,73.122,73.11,73.099,73.087,73.063,73.039,72.991,72.955,72.919,72.907,72.931,72.967,73.003,73.027,73.039,73.051,73.063,73.063,73.063,73.075,73.075,73.087,73.099,73.11,73.122,73.146,73.182,73.218,73.242,73.266,73.278,73.278,73.29,73.314,73.338,73.362,73.386,73.398,73.386,73.374,73.362,73.35,73.326,73.314,73.302,73.302,73.314,73.314,73.326,73.326,73.314,73.302,73.29,73.29,73.314,73.326,73.338,73.35,73.326,73.314,73.29,73.266,73.242,73.218,73.194,73.194,73.218,73.242,73.254,73.254,73.242,73.218,73.206,73.194,73.206,73.218,73.23,73.242,73.266,73.278,73.302,73.314,73.338,73.35,73.362,73.362,73.362,73.362,73.362,73.362,73.362,73.362,73.362,73.362,73.35,73.338,73.326,73.302,73.278,73.254,73.23,73.218,73.206,73.194,73.206,73.23,73.29,73.338,73.386,73.398,73.374,73.35,73.302,73.278,73.278,73.278,73.278,73.29,73.302,73.314,73.338,73.35,73.35,73.362,73.362,73.362,73.374,73.362,73.35,73.326,73.266,73.206,73.158,73.122,73.11,73.11,73.11,73.11,73.122,73.134,73.146,73.158,73.182,73.194,73.218,73.242,73.278,73.314,73.338,73.374,73.398,73.398,73.386,73.35,73.278,73.17,73.027,72.835,72.607,72.295,71.885,71.27,70.458,69.583,68.678,67.832,67.055,66.35,65.704,65.156,64.719,64.369,64.093,63.93,63.867,63.88,63.955,64.118,64.357,64.594,64.819,64.957,64.982,64.982,64.957,64.969,64.994,65.044,65.119,65.206,65.331,65.493,65.667,65.916,66.226,66.511,66.783,66.944,66.981,66.993,67.03,67.166,67.401,67.647,67.881,68.016,68.041
70.701,70.713,70.737,70.786,70.846,70.895,70.943,70.992,71.028,71.052,71.076,71.101,71.125,71.161,71.185,71.222,71.282,71.367,71.524,71.729,71.97,72.222,72.499,72.775,73.063,73.326,73.565,73.756,73.923,74.054,74.114,74.114,74.078,74.018,73.935,73.852,73.768,73.673,73.601,73.541,73.493,73.445,73.41,73.374,73.35,73.338,73.314,73.302,73.29,73.278,73.254,73.23,73.194,73.158,73.134,73.122,73.099,73.087,73.075,73.063,73.063,73.051,73.039,73.015,73.003,72.991,72.991,72.991,72.991,73.003,73.003,72.991,72.991,72.979,72.967,72.955,72.931,72.919,72.907,72.895,72.883,72.871,72.871,72.883,72.895,72.907,72.907,72.895,72.883,72.871,72.871,72.883,72.895,72.919,72.931,72.955,72.967,72.991,73.003,73.015,73.027,73.027,73.039,73.039,73.051,73.051,73.051,73.051,73.039,73.039,73.027,73.027,73.027,73.027,73.015,73.015,73.003,72.991,72.955,72.919,72.871,72.835,72.835,72.847,72.883,72.919,72.943,72.955,72.955,72.967,72.967,72.979,72.991,73.003,73.015,73.039,73.063,73.087,73.122,73.17,73.206,73.242,73.266,73.266,73.266,73.266,73.278,73.302,73.326,73.338,73.35,73.338,73.326,73.314,73.302,73.29,73.278,73.266,73.266,73.266,73.278,73.29,73.29,73.278,73.266,73.254,73.266,73.278,73.29,73.302,73.314,73.302,73.278,73.254,73.23,73.206,73.194,73.17,73.17,73.182,73.194,73.206,73.206,73.194,73.182,73.17,73.17,73.182,73.194,73.206,73.23,73.242,73.254,73.266,73.278,73.29,73.302,73.314,73.326,73.326,73.338,73.338,73.326,73.314,73.302,73.278,73.278,73.266,73.266,73.266,73.254,73.23,73.218,73.206,73.194,73.182,73.182,73.182,73.218,73.278,73.326,73.374,73.374,73.338,73.29,73.242,73.206,73.206,73.206,73.218,73.23,73.254,73.266,73.29,73.29,73.302,73.302,73.302,73.302,73.29,73.29,73.278,73.242,73.194,73.134,73.087,73.063,73.051,73.051,73.063,73.075,73.087,73.099,73.11,73.134,73.146,73.158,73.17,73.206,73.242,73.278,73.314,73.338,73.362,73.374,73.362,73.35,73.326,73.266,73.182,73.063,72.919,72.679,72.355,71.837,71.137,70.337,69.497,68.642,67.795,66.981,66.226,65.58,65.057,64.632,64.306,64.081,63.98,63.955,64.006,64.143,64.344,64.569,64.794,64.919,64.944,64.957,64.944,64.944,64.969,65.007,65.069,65.156,65.281,65.443,65.617,65.866,66.176,66.474,66.746,66.895,66.944,66.969,66.993,67.142,67.388,67.635,67.881,68.004,68.041
70.713,70.725,70.737,70.786,70.822,70.871,70.919,70.955,71.004,71.04,71.088,71.149,71.209,71.27,71.306,71.33,71.354,71.427,71.56,71.789,72.042,72.331,72.631,72.931,73.218,73.481,73.708,73.863,73.983,74.066,74.102,74.078,74.042,73.971,73.899,73.816,73.744,73.661,73.601,73.541,73.493,73.457,73.422,73.398,73.374,73.35,73.326,73.302,73.278,73.254,73.23,73.194,73.158,73.122,73.099,73.075,73.063,73.039,73.027,73.027,73.015,73.003,72.991,72.979,72.979,72.967,72.955,72.955,72.943,72.943,72.943,72.931,72.931,72.919,72.907,72.895,72.883,72.859,72.847,72.823,72.811,72.799,72.799,72.799,72.811,72.823,72.835,72.835,72.835,72.835,72.847,72.847,72.859,72.859,72.871,72.871,72.883,72.895,72.895,72.907,72.919,72.931,72.943,72.943,72.955,72.967,72.967,72.955,72.943,72.931,72.931,72.931,72.919,72.919,72.919,72.919,72.919,72.907,72.883,72.835,72.787,72.751,72.739,72.763,72.787,72.823,72.847,72.847,72.859,72.859,72.871,72.883,72.895,72.907,72.931,72.967,73.003,73.039,73.087,73.146,73.194,73.23,73.254,73.242,73.242,73.23,73.23,73.242,73.266,73.278,73.29,73.278,73.278,73.266,73.254,73.242,73.23,73.218,73.218,73.218,73.23,73.242,73.242,73.23,73.23,73.218,73.218,73.242,73.254,73.266,73.266,73.254,73.242,73.218,73.206,73.182,73.158,73.146,73.134,73.134,73.146,73.146,73.146,73.146,73.134,73.134,73.146,73.158,73.17,73.182,73.206,73.206,73.218,73.23,73.23,73.242,73.254,73.266,73.278,73.29,73.302,73.302,73.29,73.266,73.23,73.206,73.194,73.194,73.194,73.206,73.206,73.182,73.17,73.158,73.146,73.134,73.134,73.146,73.182,73.242,73.302,73.35,73.35,73.29,73.23,73.17,73.134,73.134,73.134,73.158,73.17,73.182,73.206,73.218,73.218,73.218,73.206,73.194,73.194,73.194,73.194,73.182,73.158,73.11,73.063,73.015,72.991,72.991,73.003,73.015,73.039,73.051,73.063,73.075,73.087,73.099,73.11,73.122,73.158,73.194,73.242,73.278,73.314,73.326,73.338,73.35,73.35,73.362,73.362,73.326,73.278,73.206,73.051,72.811,72.403,71.825,71.137,70.373,69.522,68.617,67.709,66.833,66.077,65.48,64.969,64.569,64.294,64.131,64.056,64.068,64.169,64.357,64.557,64.769,64.882,64.919,64.932,64.932,64.932,64.944,64.982,65.032,65.119,65.231,65.393,65.567,65.816,66.127,66.424,66.697,66.857,66.907,66.944,66.981,67.129,67.376,67.635,67.869,68.004,68.041
70.762,70.762,70.774,70.81,70.846,70.895,70.931,70.967,71.004,71.052,71.113,71.197,71.282,71.354,71.415,71.451,71.487,71.572,71.729,71.958,72.222,72.511,72.799,73.099,73.386,73.637,73.816,73.947,74.03,74.066,74.078,74.054,73.995,73.935,73.863,73.792,73.72,73.661,73.601,73.541,73.505,73.457,73.434,73.41,73.386,73.362,73.338,73.314,73.278,73.254,73.206,73.17,73.134,73.099,73.075,73.051,73.027,73.015,73.003,72.991,72.979,72.979,72.967,72.955,72.943,72.931,72.919,72.907,72.895,72.871,72.871,72.859,72.859,72.859,72.847,72.835,72.823,72.811,72.799,72.775,72.763,72.751,72.739,72.739,72.751,72.751,72.763,72.775,72.787,72.799,72.811,72.811,72.811,72.811,72.811,72.811,72.811,72.811,72.811,72.823,72.835,72.847,72.859,72.871,72.883,72.883,72.883,72.883,72.871,72.859,72.847,72.847,72.847,72.847,72.847,72.847,72.847,72.835,72.811,72.763,72.715,72.667,72.655,72.679,72.703,72.727,72.751,72.751,72.763,72.763,72.775,72.787,72.811,72.823,72.859,72.895,72.943,72.991,73.039,73.099,73.146,73.182,73.194,73.194,73.17,73.158,73.158,73.17,73.194,73.206,73.218,73.218,73.218,73.206,73.206,73.194,73.182,73.182,73.182,73.194,73.194,73.206,73.194,73.194,73.182,73.182,73.182,73.194,73.206,73.218,73.23,73.218,73.206,73.194,73.182,73.158,73.146,73.122,73.11,73.11,73.11,73.11,73.11,73.11,73.11,73.11,73.122,73.134,73.146,73.17,73.17,73.182,73.182,73.182,73.182,73.194,73.206,73.218,73.23,73.254,73.266,73.278,73.266,73.23,73.194,73.158,73.146,73.158,73.17,73.17,73.17,73.146,73.122,73.11,73.087,73.075,73.063,73.075,73.11,73.182,73.254,73.314,73.314,73.254,73.182,73.11,73.075,73.087,73.099,73.11,73.122,73.122,73.122,73.11,73.087,73.063,73.039,73.027,73.027,73.051,73.087,73.11,73.099,73.051,73.003,72.955,72.943,72.943,72.967,72.991,73.003,73.015,73.027,73.051,73.051,73.051,73.063,73.075,73.11,73.158,73.206,73.266,73.302,73.314,73.326,73.326,73.35,73.374,73.398,73.398,73.398,73.362,73.278,73.122,72.823,72.391,71.861,71.222,70.41,69.461,68.47,67.499,66.66,65.978,65.381,64.894,64.544,64.319,64.181,64.143,64.206,64.369,64.557,64.744,64.869,64.907,64.919,64.919,64.932,64.944,64.957,65.007,65.082,65.206,65.356,65.543,65.779,66.077,66.375,66.66,66.82,66.882,66.919,66.969,67.117,67.376,67.635,67.881,68.016,68.053
70.822,70.822,70.846,70.871,70.907,70.943,70.98,71.016,71.052,71.101,71.161,71.234,71.318,71.403,71.499,71.584,71.68,71.813,71.994,72.234,72.487,72.751,73.027,73.29,73.541,73.756,73.911,73.995,74.042,74.054,74.042,74.007,73.971,73.911,73.852,73.78,73.708,73.649,73.589,73.541,73.493,73.457,73.434,73.41,73.386,73.374,73.35,73.314,73.29,73.254,73.218,73.17,73.134,73.099,73.063,73.039,73.015,73.003,72.991,72.979,72.967,72.955,72.943,72.931,72.919,72.895,72.871,72.847,72.823,72.799,72.787,72.787,72.787,72.787,72.787,72.775,72.775,72.763,72.763,72.751,72.727,72.715,72.703,72.703,72.691,72.691,72.703,72.727,72.739,72.763,72.775,72.775,72.775,72.775,72.763,72.751,72.751,72.751,72.751,72.763,72.763,72.787,72.799,72.811,72.823,72.835,72.835,72.823,72.811,72.799,72.799,72.799,72.787,72.787,72.787,72.799,72.787,72.787,72.751,72.703,72.643,72.607,72.583,72.595,72.619,72.643,72.655,72.667,72.679,72.679,72.691,72.715,72.727,72.751,72.787,72.823,72.871,72.919,72.967,73.027,73.063,73.099,73.11,73.099,73.087,73.063,73.063,73.075,73.099,73.122,73.134,73.146,73.146,73.158,73.158,73.158,73.146,73.146,73.158,73.158,73.17,73.17,73.17,73.158,73.134,73.122,73.134,73.146,73.158,73.182,73.182,73.182,73.182,73.17,73.158,73.146,73.134,73.11,73.11,73.099,73.087,73.087,73.087,73.087,73.087,73.087,73.099,73.11,73.122,73.134,73.146,73.146,73.134,73.134,73.134,73.146,73.146,73.158,73.182,73.206,73.23,73.242,73.242,73.218,73.182,73.158,73.146,73.158,73.158,73.17,73.158,73.122,73.087,73.039,73.003,72.979,72.955,72.955,73.003,73.087,73.182,73.254,73.266,73.218,73.158,73.087,73.051,73.063,73.075,73.087,73.075,73.051,73.015,72.967,72.919,72.859,72.811,72.775,72.799,72.871,72.955,73.039,73.063,73.027,72.979,72.931,72.907,72.919,72.943,72.967,72.991,73.003,73.015,73.015,73.015,73.015,73.015,73.027,73.063,73.122,73.182,73.242,73.29,73.302,73.314,73.326,73.338,73.362,73.386,73.398,73.41,73.398,73.35,73.254,73.087,72.835,72.475,71.982,71.258,70.288,69.265,68.225,67.302,66.536,65.866,65.306,64.857,64.544,64.344,64.244,64.269,64.394,64.557,64.744,64.869,64.907,64.932,64.932,64.944,64.944,64.969,65.007,65.082,65.194,65.343,65.518,65.767,66.052,66.35,66.61,66.783,66.857,66.907,66.969,67.129,67.388,67.659,67.905,68.041,68.065
70.895,70.895,70.919,70.943,70.98,71.016,71.052,71.076,71.113,71.149,71.209,71.27,71.354,71.451,71.584,71.729,71.897,72.09,72.307,72.535,72.775,73.027,73.266,73.493,73.696,73.863,73.983,74.018,74.03,74.018,73.995,73.971,73.935,73.887,73.828,73.768,73.696,73.637,73.577,73.529,73.493,73.445,73.422,73.398,73.386,73.374,73.35,73.326,73.29,73.254,73.218,73.17,73.122,73.087,73.051,73.027,73.003,72.991,72.967,72.967,72.955,72.943,72.931,72.907,72.883,72.859,72.823,72.787,72.751,72.715,72.703,72.703,72.703,72.703,72.715,72.715,72.727,72.727,72.727,72.715,72.703,72.691,72.679,72.667,72.655,72.643,72.655,72.667,72.691,72.715,72.727,72.727,72.727,72.727,72.715,72.703,72.691,72.691,72.691,72.703,72.715,72.727,72.739,72.763,72.775,72.787,72.787,72.775,72.763,72.751,72.739,72.739,72.739,72.739,72.739,72.739,72.739,72.727,72.691,72.631,72.583,72.523,72.511,72.511,72.535,72.547,72.571,72.571,72.583,72.595,72.607,72.619,72.643,72.667,72.703,72.739,72.787,72.823,72.871,72.919,72.967,73.003,73.003,72.991,72.967,72.943,72.943,72.967,72.991,73.027,73.051,73.063,73.087,73.099,73.099,73.11,73.122,73.122,73.134,73.134,73.146,73.146,73.134,73.11,73.087,73.063,73.063,73.075,73.087,73.11,73.122,73.134,73.134,73.134,73.134,73.122,73.11,73.11,73.099,73.087,73.075,73.075,73.063,73.063,73.063,73.063,73.075,73.087,73.099,73.099,73.099,73.099,73.087,73.087,73.075,73.087,73.087,73.099,73.122,73.158,73.182,73.206,73.206,73.194,73.182,73.158,73.158,73.158,73.17,73.17,73.134,73.087,73.027,72.967,72.907,72.847,72.811,72.799,72.859,72.967,73.075,73.182,73.206,73.17,73.11,73.051,73.027,73.039,73.051,73.051,73.027,72.955,72.883,72.799,72.703,72.619,72.535,72.499,72.547,72.667,72.811,72.955,73.003,72.979,72.931,72.883,72.859,72.883,72.907,72.931,72.955,72.967,72.967,72.979,72.967,72.967,72.967,72.967,73.015,73.075,73.158,73.23,73.278,73.29,73.302,73.314,73.326,73.35,73.362,73.374,73.386,73.386,73.374,73.326,73.266,73.182,72.991,72.667,72.03,71.088,70.045,68.972,67.991,67.166,66.412,65.767,65.244,64.844,64.557,64.369,64.344,64.432,64.582,64.757,64.869,64.907,64.932,64.957,64.957,64.957,64.969,65.007,65.069,65.181,65.331,65.505,65.742,66.027,66.313,66.585,66.759,66.845,66.919,66.993,67.166,67.438,67.709,67.942,68.077,68.114
70.967,70.967,70.98,71.016,71.052,71.088,71.113,71.137,71.173,71.209,71.258,71.318,71.403,71.511,71.68,71.885,72.126,72.379,72.619,72.847,73.075,73.29,73.493,73.673,73.84,73.959,74.03,74.042,74.018,73.983,73.947,73.923,73.899,73.863,73.816,73.756,73.684,73.625,73.565,73.517,73.469,73.434,73.41,73.386,73.374,73.362,73.338,73.314,73.29,73.254,73.218,73.17,73.122,73.075,73.039,73.003,72.979,72.967,72.955,72.943,72.931,72.919,72.895,72.871,72.847,72.811,72.763,72.715,72.679,72.631,72.607,72.607,72.607,72.619,72.631,72.643,72.667,72.679,72.679,72.679,72.679,72.667,72.643,72.631,72.607,72.595,72.595,72.619,72.643,72.667,72.679,72.679,72.679,72.679,72.667,72.655,72.643,72.631,72.631,72.643,72.655,72.667,72.691,72.703,72.727,72.739,72.739,72.727,72.715,72.703,72.691,72.691,72.691,72.691,72.691,72.679,72.679,72.655,72.619,72.559,72.499,72.451,72.415,72.427,72.439,72.451,72.463,72.475,72.475,72.487,72.499,72.511,72.535,72.559,72.583,72.619,72.655,72.703,72.751,72.799,72.835,72.871,72.883,72.859,72.835,72.811,72.811,72.835,72.871,72.919,72.955,72.979,73.003,73.027,73.051,73.075,73.087,73.099,73.11,73.11,73.122,73.11,73.087,73.051,73.003,72.967,72.955,72.967,72.991,73.015,73.039,73.051,73.063,73.075,73.087,73.087,73.087,73.087,73.087,73.075,73.063,73.051,73.051,73.039,73.039,73.039,73.039,73.051,73.051,73.051,73.051,73.039,73.027,73.015,73.015,73.015,73.027,73.039,73.063,73.099,73.122,73.158,73.17,73.182,73.17,73.17,73.17,73.17,73.17,73.158,73.11,73.039,72.943,72.859,72.763,72.691,72.631,72.607,72.667,72.799,72.943,73.075,73.134,73.11,73.063,73.003,72.979,72.991,73.003,72.991,72.943,72.847,72.727,72.607,72.475,72.343,72.246,72.198,72.258,72.439,72.643,72.835,72.931,72.919,72.871,72.811,72.787,72.811,72.835,72.859,72.883,72.895,72.907,72.907,72.907,72.907,72.907,72.919,72.967,73.039,73.122,73.206,73.254,73.278,73.29,73.302,73.302,73.314,73.326,73.338,73.338,73.35,73.35,73.35,73.386,73.445,73.422,73.242,72.703,71.813,70.798,69.717,68.727,67.844,67.03,66.3,65.679,65.194,64.807,64.544,64.444,64.507,64.619,64.782,64.882,64.919,64.957,64.969,64.982,64.982,64.982,65.007,65.069,65.181,65.318,65.493,65.729,66.003,66.288,66.561,66.746,66.857,66.956,67.067,67.253,67.512,67.77,68.016,68.139,68.176
